ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.00011,5.639843843364069,5.042298174149258,5.79043320299751,6.035412284457109,5.6062714724360845,5.5301609268727825,5.313064927354062,4.185871173678688,6.692918937510275,4.914543019599953
0.00011,6.975080391935108,5.212338343795736,3.6987317184816906,2.461139547905993,4.800616493025494,4.129251616835776,5.200059721099725,4.630596281145889,2.399433852722469,8.471341730609108
0.00011,4.323505434590492,2.9050315353407457,4.717570780955816,4.50803250385809,5.014072365028656,3.783806840731029,7.463764100410121,4.34799932700724,4.156747147744992,5.201313201998639
0.00011,3.3980633011454793,3.9085133522301776,4.426257504673974,4.819139133851043,4.371509222632343,5.213880593469937,5.606074475656479,4.683740668036956,5.1051447818455005,3.2484725899885154
0.00011,7.523820849226272,4.4293919008684,2.7908467605172658,5.861249130077883,3.568955182933269,4.0034801402142435,7.039231596836747,3.8222239247548346,5.25704335594957,2.525907478842122
0.00011,3.3919916094859452,3.0704288066204413,5.686892085342446,3.7059469774175335,8.421217771130305,4.419645503705362,5.785997569101839,4.1782569580405235,8.218424645538775,2.2649692451660086
0.00011,2.433248900224788,4.970461921591207,3.721984994986401,4.594533059836353,3.3988276487033793,1.354627622482424,4.891256126174836,4.968610601998492,6.614344684844621,0.9694059123676434
0.00011,7.546131503994775,4.667752471218483,6.740180187924224,5.651811798618329,6.332622070992733,3.925083537275056,4.27058087113765,6.072714930950322,5.955437976298156,6.644904484703275
0.00011,5.820816450358606,3.8658789645569467,2.835138555714982,3.846718502268142,2.5831381572126393,5.280925715231974,7.39913808659686,4.4849522116577205,7.561935101900013,4.603423579995764
0.00011,3.709750945625975,4.602678884173575,5.1188355542912225,5.637400268072704,5.364458637930005,5.324424027302685,8.081957842651857,1.9016836425746368,4.391850116581998,3.4081793621639864
0.00011,5.722006462121389,2.687979954326458,7.7176639456496545,5.413459480987125,5.819577671620651,3.8503996526544406,4.8613802323872,6.026567787889834,2.7500759863991573,5.2426483340882495
0.00011,5.707736919700134,4.156992223527417,3.535475325385028,6.236387883693999,5.1785286441500045,4.148690676038966,5.247664195024894,7.089345141676536,4.487941347935694,6.509541957865848
0.00011,7.262395295782237,5.974205506032179,1.6595978039743227,5.467055540067162,2.8873962842178065,5.125812473357443,5.744061371796285,6.371691915100611,6.817533904078739,3.9554958642867035
0.00011,5.44074561631629,3.6849854958234816,5.882907288826459,4.179228997162695,5.771962486534852,4.23626409722039,5.371159236434084,3.528904229909984,5.862556333106939,2.742857904642243
0.00011,1.651378634904498,3.010510320951483,7.160960223482519,5.937403463187616,7.070575660204905,3.8798036878528475,4.473104768393659,2.8281797431826656,5.685230881958492,2.2710788284177785
0.00011,3.0647908168283577,3.1041602028964856,-0.03626355305624432,2.9147295946999328,0.7101461325542512,2.3218262991452385,7.291499052021824,2.5657333776611546,3.5840137973635926,2.2271947174807556
0.00011,3.6974006435991327,6.733763551845909,3.01464161247107,5.487041008894467,6.639329890017005,5.427418739561612,7.4074416796288185,5.689259641672066,3.850494981327599,2.044066841606931
