ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.02,4.615542931219557,5.284315860510266,5.886134360929135,4.176115166805652,2.8927932298227566,4.305919382020005,7.671452833890356,5.533438675938229,6.516247136428449,4.218900515684944
0.02,5.415624516057931,4.6502437487299035,6.354270872681542,4.917244642231036,2.6842751803763654,5.826919580933129,4.105875252132145,4.859446100148796,7.068359868900103,3.6512494202696057
0.02,7.138784719362043,2.870464893315599,3.868315870738991,2.461937865085079,1.2868260497579094,4.242272006708724,-0.25847252890663136,4.008295111707937,8.894962763923248,4.668597153359865
0.02,4.830254650621352,3.8635705249300254,4.390675187859665,6.506146221005615,2.584161849803115,6.929707152414715,5.490753942205551,4.4075229090497405,2.7253000618638046,5.854219757611503
0.02,4.768745058768815,6.170781832984127,3.745351717164132,3.951088504431016,5.018223964990318,4.125381884280493,4.8689254270250135,4.932221362242344,4.772417995447353,4.587622989160774
0.02,6.730849229041126,3.930649810545526,6.842833814821782,4.170426620660624,5.331797096013031,5.8227944292008615,4.640768135586958,5.107917232850563,4.7120794189297825,5.923174387501547
0.02,5.943419419078426,6.259115388872003,2.6501020943630618,4.258879983962296,6.365899163142121,3.01313696430599,6.871597417192242,3.8966549791020935,7.508726855845178,3.976227281395464
0.02,4.450577486660675,4.47193807240268,4.775443133224161,4.745602043172262,6.468391715708178,3.860237479622058,5.794386146348463,4.940816920123412,3.92384913346325,5.442242948176673
0.02,4.204340196955207,5.423202894976249,4.834784475316396,4.152907387051232,5.730293232313149,3.8322336227881637,5.927494823311356,3.016661103405785,5.992034702913956,3.0677230044597525
0.02,6.961813454242541,2.905482526403333,7.584676285047914,2.3450594975066483,8.67380214593238,4.119537048978241,8.393464437473583,3.531829103838914,2.7569561064750085,3.4058800419999944
0.02,7.022495796827468,2.5354469683968746,2.183696386779471,4.329957924068759,7.040187265275797,3.836075580362462,3.117085896684083,3.022629340263523,2.8001175307071677,2.9566409487794396
0.02,4.153426011469804,4.549958526702757,3.8492869146193813,4.872760956446828,7.784219173295681,4.52207708296413,6.592898649662141,4.1776567595731136,5.949196549312341,4.580709352755931
0.02,7.295808846093366,3.5288030194277598,2.124588944637376,4.339240976267582,2.8274140394286693,4.019689851922054,10.535213599147243,5.485129106758476,9.183498420814736,2.7661162741322425
0.02,3.671154397415719,5.35292817407862,7.328765286654148,4.887084062238518,6.1053989501399375,4.475657937043195,3.8571709288602696,4.519529188938979,6.126709120802349,5.74225633079855
0.02,3.4893156657079962,2.270705388763894,3.873347852293715,3.5339873551340815,8.742137925209445,3.5081144929957726,5.428136289618586,2.6367051872342335,7.702005249308775,3.2377527535233694
0.02,4.073009333505948,4.465089473069205,6.145026981331832,4.682290673429773,5.282324482194808,4.634164808444494,4.240608118550468,6.244434975932267,3.52386589392673,5.752962808018419
